no,time,src,src_port,dst,dst_port,protocol,length,info
661,11.433385,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=303758 Ack=1054 Win=64128 Len=1460"
662,11.433388,192.168.80.17,49161,192.168.80.16,4444,TCP,54,49161 -> 4444 [ACK] Seq=1054 Ack=302298 Win=56832 Len=0
663,11.433449,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=305218 Ack=1054 Win=64128 Len=1460
664,11.43346,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=306678 Ack=1054 Win=64128 Len=1460"
665,11.43348,192.168.80.17,49161,192.168.80.16,4444,TCP,54,49161 -> 4444 [ACK] Seq=1054 Ack=305218 Win=54016 Len=0
666,11.433506,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=308138 Ack=1054 Win=64128 Len=1460
667,11.433516,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=309598 Ack=1054 Win=64128 Len=1460"
668,11.433574,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=311058 Ack=1054 Win=64128 Len=1460
669,11.433575,192.168.80.17,49161,192.168.80.16,4444,TCP,54,49161 -> 4444 [ACK] Seq=1054 Ack=311058 Win=48128 Len=0
670,11.433585,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=312518 Ack=1054 Win=64128 Len=1460"
671,11.433627,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=313978 Ack=1054 Win=64128 Len=1460
672,11.433638,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=315438 Ack=1054 Win=64128 Len=1460"
673,11.4337,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=316898 Ack=1054 Win=64128 Len=1460
674,11.433712,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=318358 Ack=1054 Win=64128 Len=1460"
675,11.433753,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=319818 Ack=1054 Win=64128 Len=1460
676,11.433763,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=321278 Ack=1054 Win=64128 Len=1460
677,11.433771,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=322738 Ack=1054 Win=64128 Len=1460"
678,11.433808,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=324198 Ack=1054 Win=64128 Len=1460
679,11.433818,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=325658 Ack=1054 Win=64128 Len=1460
680,11.433825,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=327118 Ack=1054 Win=64128 Len=1460"
681,11.433892,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=328578 Ack=1054 Win=64128 Len=1460
682,11.433902,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=330038 Ack=1054 Win=64128 Len=1460"
683,11.433942,192.168.80.17,49161,192.168.80.16,4444,TCP,54,49161 -> 4444 [ACK] Seq=1054 Ack=316898 Win=42240 Len=0
684,11.433947,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=331498 Ack=1054 Win=64128 Len=1460
685,11.433956,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=332958 Ack=1054 Win=64128 Len=1460
686,11.433963,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=334418 Ack=1054 Win=64128 Len=1460"
687,11.434016,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=335878 Ack=1054 Win=64128 Len=1460
688,11.434026,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=337338 Ack=1054 Win=64128 Len=1460
689,11.434034,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=338798 Ack=1054 Win=64128 Len=1460"
690,11.434084,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=340258 Ack=1054 Win=64128 Len=1460
691,11.434089,192.168.80.17,49161,192.168.80.16,4444,TCP,54,49161 -> 4444 [ACK] Seq=1054 Ack=340258 Win=18944 Len=0
692,11.434094,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=341718 Ack=1054 Win=64128 Len=1460
693,11.434103,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=343178 Ack=1054 Win=64128 Len=1460"
694,11.434174,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=344638 Ack=1054 Win=64128 Len=1460
695,11.434184,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=346098 Ack=1054 Win=64128 Len=1460
696,11.434194,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=347558 Ack=1054 Win=64128 Len=1460"
697,11.434227,192.168.80.17,49161,192.168.80.16,4444,TCP,54,49161 -> 4444 [ACK] Seq=1054 Ack=349018 Win=9984 Len=0
698,11.434264,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=349018 Ack=1054 Win=64128 Len=1460
699,11.434275,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=350478 Ack=1054 Win=64128 Len=1460
700,11.434283,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=351938 Ack=1054 Win=64128 Len=1460"
701,11.434323,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=353398 Ack=1054 Win=64128 Len=1460
702,11.434333,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=354858 Ack=1054 Win=64128 Len=1460
703,11.434341,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=356318 Ack=1054 Win=64128 Len=1460
704,11.434349,192.168.80.16,4444,192.168.80.17,49161,TCP,1478,"4444 -> 49161 [PSH, ACK] Seq=357778 Ack=1054 Win=64128 Len=1424"
705,11.434351,192.168.80.17,[TCP,192.168.80.16,Update],TCP,54,[TCP Window Update] 49161 -> 4444 [ACK] Seq=1054 Ack=349018 Win=65536 Len=0
706,11.434432,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=359202 Ack=1054 Win=64128 Len=1460
707,11.434443,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=360662 Ack=1054 Win=64128 Len=1460
708,11.434451,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=362122 Ack=1054 Win=64128 Len=1460
709,11.434455,192.168.80.17,49161,192.168.80.16,4444,TCP,54,49161 -> 4444 [ACK] Seq=1054 Ack=359202 Win=55296 Len=0
710,11.434459,192.168.80.16,4444,192.168.80.17,49161,TCP,90,"4444 -> 49161 [PSH, ACK] Seq=363582 Ack=1054 Win=64128 Len=36"
711,11.434587,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=363618 Ack=1054 Win=64128 Len=1460
712,11.434596,192.168.80.17,49161,192.168.80.16,4444,TCP,54,49161 -> 4444 [ACK] Seq=1054 Ack=363618 Win=50944 Len=0
713,11.434598,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=365078 Ack=1054 Win=64128 Len=1460
714,11.434607,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=366538 Ack=1054 Win=64128 Len=1460
715,11.434614,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=367998 Ack=1054 Win=64128 Len=1460"
716,11.434659,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=369458 Ack=1054 Win=64128 Len=1460
717,11.434669,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=370918 Ack=1054 Win=64128 Len=1460
718,11.434677,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=372378 Ack=1054 Win=64128 Len=1460
719,11.434686,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=373838 Ack=1054 Win=64128 Len=1460"
720,11.434716,192.168.80.17,49161,192.168.80.16,4444,TCP,54,49161 -> 4444 [ACK] Seq=1054 Ack=373838 Win=40704 Len=0
721,11.434755,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=375298 Ack=1054 Win=64128 Len=1460
722,11.434766,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=376758 Ack=1054 Win=64128 Len=1460
723,11.434774,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=378218 Ack=1054 Win=64128 Len=1460
724,11.434783,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=379678 Ack=1054 Win=64128 Len=1460"
725,11.434823,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=381138 Ack=1054 Win=64128 Len=1460
726,11.43487,192.168.80.16,4444,192.168.80.17,49161,TCP,1262,"4444 -> 49161 [PSH, ACK] Seq=382598 Ack=1054 Win=64128 Len=1208"
727,11.43519,192.168.80.17,49161,192.168.80.16,4444,TCP,54,49161 -> 4444 [ACK] Seq=1054 Ack=383806 Win=30720 Len=0
728,11.453741,192.168.80.17,[TCP,192.168.80.16,Update],TCP,54,[TCP Window Update] 49161 -> 4444 [ACK] Seq=1054 Ack=383806 Win=65536 Len=0
729,11.839242,192.168.80.17,49161,192.168.80.16,4444,TCP,1514,49161 -> 4444 [ACK] Seq=1054 Ack=383806 Win=65536 Len=1460
730,11.839266,192.168.80.17,49161,192.168.80.16,4444,TCP,82,"49161 -> 4444 [PSH, ACK] Seq=2514 Ack=383806 Win=65536 Len=28"
731,11.839559,192.168.80.16,4444,192.168.80.17,49161,TCP,60,4444 -> 49161 [ACK] Seq=383806 Ack=2542 Win=64128 Len=0
732,11.88486,192.168.80.16,4444,192.168.80.17,49161,TCP,166,"4444 -> 49161 [PSH, ACK] Seq=383806 Ack=2542 Win=64128 Len=112"
733,11.947174,192.168.80.17,49161,192.168.80.16,4444,TCP,230,"49161 -> 4444 [PSH, ACK] Seq=2542 Ack=383918 Win=65536 Len=176"
734,11.94749,192.168.80.16,4444,192.168.80.17,49161,TCP,60,4444 -> 49161 [ACK] Seq=383918 Ack=2718 Win=64128 Len=0
735,11.949624,192.168.80.16,4444,192.168.80.17,49161,TCP,166,"4444 -> 49161 [PSH, ACK] Seq=383918 Ack=2718 Win=64128 Len=112"
736,12.010283,192.168.80.17,49161,192.168.80.16,4444,TCP,230,"49161 -> 4444 [PSH, ACK] Seq=2718 Ack=384030 Win=65280 Len=176"
737,12.011226,192.168.80.16,4444,192.168.80.17,49161,TCP,60,4444 -> 49161 [ACK] Seq=384030 Ack=2894 Win=64128 Len=0
738,12.01418,192.168.80.16,4444,192.168.80.17,49161,TCP,166,"4444 -> 49161 [PSH, ACK] Seq=384030 Ack=2894 Win=64128 Len=112"
739,12.071118,192.168.80.17,49161,192.168.80.16,4444,TCP,342,"49161 -> 4444 [PSH, ACK] Seq=2894 Ack=384142 Win=65280 Len=288"
740,12.072756,192.168.80.16,4444,192.168.80.17,49161,TCP,166,"4444 -> 49161 [PSH, ACK] Seq=384142 Ack=3182 Win=64128 Len=112"
741,12.133522,192.168.80.17,49161,192.168.80.16,4444,TCP,646,"49161 -> 4444 [PSH, ACK] Seq=3182 Ack=384254 Win=65024 Len=592"
742,12.137033,192.168.80.16,4444,192.168.80.17,49161,TCP,166,"4444 -> 49161 [PSH, ACK] Seq=384254 Ack=3774 Win=64128 Len=112"
743,12.196271,192.168.80.17,49161,192.168.80.16,4444,TCP,934,"49161 -> 4444 [PSH, ACK] Seq=3774 Ack=384366 Win=65024 Len=880"
744,12.222009,192.168.80.16,4444,192.168.80.17,49161,TCP,182,"4444 -> 49161 [PSH, ACK] Seq=384366 Ack=4654 Win=64128 Len=128"
745,12.275065,192.168.80.17,49161,192.168.80.16,4444,TCP,198,"49161 -> 4444 [PSH, ACK] Seq=4654 Ack=384494 Win=64768 Len=144"
746,12.320723,192.168.80.16,4444,192.168.80.17,49161,TCP,60,4444 -> 49161 [ACK] Seq=384494 Ack=4798 Win=64128 Len=0
747,12.334588,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=384494 Ack=4798 Win=64128 Len=1460
748,12.334607,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=385954 Ack=4798 Win=64128 Len=1460"
749,12.334677,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=387414 Ack=4798 Win=64128 Len=1460
750,12.33469,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=388874 Ack=4798 Win=64128 Len=1460"
751,12.334717,192.168.80.17,49161,192.168.80.16,4444,TCP,54,49161 -> 4444 [ACK] Seq=4798 Ack=387414 Win=65536 Len=0
752,12.334761,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=390334 Ack=4798 Win=64128 Len=1460
753,12.334771,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=391794 Ack=4798 Win=64128 Len=1460"
754,12.334814,192.168.80.17,49161,192.168.80.16,4444,TCP,54,49161 -> 4444 [ACK] Seq=4798 Ack=393254 Win=65536 Len=0
755,12.334828,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=393254 Ack=4798 Win=64128 Len=1460
756,12.334838,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=394714 Ack=4798 Win=64128 Len=1460"
757,12.334876,192.168.80.17,49161,192.168.80.16,4444,TCP,54,49161 -> 4444 [ACK] Seq=4798 Ack=396174 Win=62720 Len=0
758,12.334895,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=396174 Ack=4798 Win=64128 Len=1460
759,12.334905,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=397634 Ack=4798 Win=64128 Len=1460"
760,12.334966,192.168.80.17,49161,192.168.80.16,4444,TCP,54,49161 -> 4444 [ACK] Seq=4798 Ack=399094 Win=59648 Len=0
761,12.334966,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=399094 Ack=4798 Win=64128 Len=1460
762,12.335074,192.168.80.17,49161,192.168.80.16,4444,TCP,54,49161 -> 4444 [ACK] Seq=4798 Ack=400554 Win=65536 Len=0
763,12.335358,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=400554 Ack=4798 Win=64128 Len=1460"
764,12.335643,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=402014 Ack=4798 Win=64128 Len=1460
765,12.335774,192.168.80.17,49161,192.168.80.16,4444,TCP,54,49161 -> 4444 [ACK] Seq=4798 Ack=403474 Win=65536 Len=0
766,12.335928,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=403474 Ack=4798 Win=64128 Len=1460"
767,12.336072,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=404934 Ack=4798 Win=64128 Len=1460
768,12.336091,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=406394 Ack=4798 Win=64128 Len=1460"
769,12.336161,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=407854 Ack=4798 Win=64128 Len=1460
770,12.336174,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=409314 Ack=4798 Win=64128 Len=1460"
771,12.336179,192.168.80.17,49161,192.168.80.16,4444,TCP,54,49161 -> 4444 [ACK] Seq=4798 Ack=407854 Win=65536 Len=0
772,12.336245,192.168.80.17,49161,192.168.80.16,4444,TCP,54,49161 -> 4444 [ACK] Seq=4798 Ack=410774 Win=65536 Len=0
773,12.336294,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=410774 Ack=4798 Win=64128 Len=1460
774,12.336309,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=412234 Ack=4798 Win=64128 Len=1460"
775,12.336359,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=413694 Ack=4798 Win=64128 Len=1460
776,12.336363,192.168.80.17,49161,192.168.80.16,4444,TCP,54,49161 -> 4444 [ACK] Seq=4798 Ack=413694 Win=65536 Len=0
777,12.336607,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=415154 Ack=4798 Win=64128 Len=1460"
778,12.336668,192.168.80.17,49161,192.168.80.16,4444,TCP,54,49161 -> 4444 [ACK] Seq=4798 Ack=416614 Win=65536 Len=0
779,12.336784,192.168.80.16,4444,192.168.80.17,49161,TCP,702,"4444 -> 49161 [PSH, ACK] Seq=416614 Ack=4798 Win=64128 Len=648"
780,12.337029,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=417262 Ack=4798 Win=64128 Len=1460
781,12.337062,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=418722 Ack=4798 Win=64128 Len=1460"
782,12.337111,192.168.80.17,49161,192.168.80.16,4444,TCP,54,49161 -> 4444 [ACK] Seq=4798 Ack=418722 Win=65536 Len=0
783,12.337197,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=420182 Ack=4798 Win=64128 Len=1460
784,12.337236,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=421642 Ack=4798 Win=64128 Len=1460"
785,12.337293,192.168.80.17,49161,192.168.80.16,4444,TCP,54,49161 -> 4444 [ACK] Seq=4798 Ack=423102 Win=65536 Len=0
786,12.337293,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=423102 Ack=4798 Win=64128 Len=1460
787,12.337332,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=424562 Ack=4798 Win=64128 Len=1460"
788,12.337384,192.168.80.17,49161,192.168.80.16,4444,TCP,54,49161 -> 4444 [ACK] Seq=4798 Ack=426022 Win=65536 Len=0
789,12.337439,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=426022 Ack=4798 Win=64128 Len=1460
790,12.33745,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=427482 Ack=4798 Win=64128 Len=1460"
791,12.337517,192.168.80.17,49161,192.168.80.16,4444,TCP,54,49161 -> 4444 [ACK] Seq=4798 Ack=428942 Win=65536 Len=0
792,12.337515,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=428942 Ack=4798 Win=64128 Len=1460
793,12.337695,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=430402 Ack=4798 Win=64128 Len=1460"
794,12.337828,192.168.80.17,49161,192.168.80.16,4444,TCP,54,49161 -> 4444 [ACK] Seq=4798 Ack=431862 Win=65536 Len=0
795,12.337906,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=431862 Ack=4798 Win=64128 Len=1460
796,12.337981,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=433322 Ack=4798 Win=64128 Len=1460"
797,12.338055,192.168.80.17,49161,192.168.80.16,4444,TCP,54,49161 -> 4444 [ACK] Seq=4798 Ack=434782 Win=65536 Len=0
798,12.338126,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=434782 Ack=4798 Win=64128 Len=1460
799,12.338147,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=436242 Ack=4798 Win=64128 Len=1460"
800,12.338212,192.168.80.17,49161,192.168.80.16,4444,TCP,54,49161 -> 4444 [ACK] Seq=4798 Ack=437702 Win=65536 Len=0
801,12.338306,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=437702 Ack=4798 Win=64128 Len=1460
802,12.338371,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=439162 Ack=4798 Win=64128 Len=1460"
803,12.338444,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=440622 Ack=4798 Win=64128 Len=1460
804,12.338448,192.168.80.17,49161,192.168.80.16,4444,TCP,54,49161 -> 4444 [ACK] Seq=4798 Ack=440622 Win=65536 Len=0
805,12.338485,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=442082 Ack=4798 Win=64128 Len=1460"
806,12.338537,192.168.80.17,49161,192.168.80.16,4444,TCP,54,49161 -> 4444 [ACK] Seq=4798 Ack=443542 Win=65536 Len=0
807,12.338601,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=443542 Ack=4798 Win=64128 Len=1460
808,12.338674,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,"4444 -> 49161 [PSH, ACK] Seq=445002 Ack=4798 Win=64128 Len=1460"
809,12.338793,192.168.80.17,49161,192.168.80.16,4444,TCP,54,49161 -> 4444 [ACK] Seq=4798 Ack=446462 Win=65536 Len=0
810,12.33944,192.168.80.16,4444,192.168.80.17,49161,TCP,1514,4444 -> 49161 [ACK] Seq=446462 Ack=4798 Win=64128 Len=1460
811,12.339589,192.168.80.16,4444,192.168.80.17,49161,TCP,1074,"4444 -> 49161 [PSH, ACK] Seq=447922 Ack=4798 Win=64128 Len=1020"
812,12.339682,192.168.80.17,49161,192.168.80.16,4444,TCP,54,49161 -> 4444 [ACK] Seq=4798 Ack=448942 Win=65536 Len=0
813,12.461625,192.168.80.17,49161,192.168.80.16,4444,TCP,278,"49161 -> 4444 [PSH, ACK] Seq=4798 Ack=448942 Win=65536 Len=224"
814,12.462437,192.168.80.16,4444,192.168.80.17,49161,TCP,60,4444 -> 49161 [ACK] Seq=448942 Ack=5022 Win=64128 Len=0
815,73.792334,192.168.80.16,4444,192.168.80.17,49161,TCP,182,"4444 -> 49161 [PSH, ACK] Seq=448942 Ack=5022 Win=64128 Len=128"
816,73.853778,00:0c:29:bf:4f:57,,ff:ff:ff:ff:ff:ff,,ARP,42,Who has 192.168.80.16? Tell 192.168.80.17
817,73.854178,00:0c:29:e1:8a:f4,,00:0c:29:bf:4f:57,,ARP,60,192.168.80.16 is at 00:0c:29:e1:8a:f4
818,73.854426,192.168.80.17,49161,192.168.80.16,4444,TCP,214,"49161 -> 4444 [PSH, ACK] Seq=5022 Ack=449070 Win=65536 Len=160"
819,73.854714,192.168.80.16,4444,192.168.80.17,49161,TCP,60,4444 -> 49161 [ACK] Seq=449070 Ack=5182 Win=64128 Len=0
820,79.883254,00:0c:29:bf:4f:57,,ff:ff:ff:ff:ff:ff,,ARP,42,Who has 192.168.80.2? Tell 192.168.80.17
821,79.883353,00:50:56:f7:17:07,,00:0c:29:bf:4f:57,,ARP,42,192.168.80.2 is at 00:50:56:f7:17:07
822,79.883499,192.168.80.17,,192.168.80.2,,NBNS,110,Refresh NB WIN-BM29LR7GH65<20>
823,81.400261,192.168.80.17,,192.168.80.2,,NBNS,110,Refresh NB WIN-BM29LR7GH65<20>
824,82.913496,192.168.80.17,,192.168.80.2,,NBNS,110,Refresh NB WIN-BM29LR7GH65<20>
